req_type,cpu_bw,memory,msg_per_sec,msg_t_mean,msg_t_std,rx_bytes,tx_bytes,mal_count_total,mal_time_max,mal_time_total,mal_ft_max,mal_test_complete,rx_packets,if_in_tx_packets
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,322.2317211631848,2.672113466262817,6.77840669922596,101338947.0,762382.0,10000,673.1328964233398,36.62295794487,0.0,0,10032.0,10945.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,329.3334908324253,1.9591448783874512,1.568329702906144,101453285.0,924958.0,10000,36.91983222961426,40.04630494117737,0.0,0,10030.0,13409.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,323.7392335948119,2.039225816726685,1.4558825931305928,101384742.0,901222.0,10000,39.44706916809082,36.13892388343811,0.0,0,10031.0,13049.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,336.81649746718944,2.728084444999695,0.6656459970223008,101406219.0,715804.0,10000,40.41504859924317,39.0439989566803,0.0,0,10028.0,10240.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,320.372618443022,2.290672278404236,7.205240857509295,101368157.0,865306.0,10000,500.8981227874756,40.06983399391174,0.0,0,10034.0,12505.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,337.03288911696825,1.5592514276504517,1.4116745474690424,101340831.0,1004908.0,10000,38.00010681152344,34.04129099845886,0.0,0,10024.0,14620.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,326.32496109319806,2.39574031829834,1.2692526440172585,101311673.0,808558.0,10000,37.097930908203125,37.04171085357666,0.0,0,10029.0,11645.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,334.24345516827566,2.0954836130142214,1.4588402960169091,101341412.0,882544.0,10000,40.47703742980957,35.03973197937012,0.0,0,10027.0,12766.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1438.5775838045329,3606.140448474884,2030.0751516728424,1990632.0,118714.0,10000,5874.812841415405,17.023534059524536,6.9783220291137695,False,2072.0,1193.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1440.8387230903195,3478.557269001007,1991.1872062075531,1994140.0,120616.0,10000,5681.984186172485,17.022284984588623,6.538814067840576,False,2122.0,1222.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1120.106056794875,3875.219627380371,2080.781295531492,1993622.0,122200.0,10000,6162.191152572632,17.02327299118042,6.537442922592163,False,2122.0,1246.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1382.6668992701605,3574.623002409935,1926.8926427725733,1993095.0,122068.0,10000,5712.014198303223,17.02255392074585,6.805433988571167,False,2114.0,1244.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1352.146951537427,3545.686901664734,1928.565062789054,1994037.0,120220.0,10000,5696.921825408936,19.09019088745117,6.522567987442017,False,2115.0,1216.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1441.0936730265578,3522.148299264908,1990.432240715118,1992021.0,118660.0,10000,5738.552093505859,13.028972864151,0.0,0,2102.0,1192.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1442.247222800764,3467.301625466346,1995.695306297354,1993224.0,118924.0,10000,5702.502965927124,12.016633987426758,0.0,0,2107.0,1196.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1445.5984957490627,3429.5494215726853,1991.5934551768955,1993556.0,120484.0,10000,5658.003091812134,16.055686950683594,6.085356950759888,False,2111.0,1220.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1439.0945162670057,2769.2022929906843,1821.720053355664,1992329.0,118858.0,10000,4898.615121841431,11.016134977340698,0.0,0,2094.0,1195.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1446.010704599184,3507.994981765747,2013.7924386941067,1992405.0,118990.0,10000,5752.790927886963,12.015951156616213,0.0,0,2102.0,1197.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1445.3435931277068,3759.570916938782,2036.710107091094,1994197.0,121960.0,10000,6012.609004974365,12.015902996063232,0.0,0,2131.0,1242.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1119.7704151134449,3745.866075158119,2060.106830642873,1994402.0,121102.0,10000,6021.372079849243,13.017663955688477,0.0,0,2110.0,1229.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1120.5512477451675,3784.983933639526,2045.032601450689,1995008.0,121036.0,10000,6036.661148071289,14.01940393447876,0.0,0,2121.0,1228.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1441.3855157715632,3565.608361697197,2009.7599776945851,1989288.0,114040.0,10000,5786.381959915161,10.013352155685425,0.0,0,2036.0,1122.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1412.548122167868,3179.57681491375,1899.9950554109575,1992492.0,121276.0,10000,5358.502149581909,15.020769834518433,6.4414451122283936,False,2107.0,1232.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1316.4225780553134,3329.442746329308,1809.594000338943,1991867.0,119032.0,10000,5348.001003265381,15.03433895111084,6.159168004989624,False,2100.0,1198.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1443.1234662978538,3471.411272096634,1989.777572970116,1993254.0,122530.0,10000,5684.799909591675,19.02238702774048,6.415175914764404,False,2105.0,1251.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1443.9826299483288,3111.712826681137,1917.3966545282497,1991024.0,117142.0,10000,5305.05108833313,11.0155291557312,0.0,0,2068.0,1169.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1447.140087084331,3560.300132441521,2017.668930789793,1992779.0,119692.0,10000,5806.607961654663,16.021260023117065,6.77039909362793,False,2108.0,1208.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.6,64,1440.422630716864,3499.980097413063,2008.9944603839945,1993730.0,118462.0,10000,5738.859176635742,14.0197651386261,0.0,0,2094.0,1189.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,477.5690822096082,4950.444394731521,2600.379162774929,2128262.0,251230.0,10000,20306.555032730103,29.03777503967285,20.98713493347168,True,3280.0,2593.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,477.4862156908927,4859.931612038612,2616.5137469547844,2129441.0,249746.0,10000,20204.89001274109,32.04141712188721,20.830562114715576,True,3323.0,2571.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,426.4636556678199,4696.102008938789,2612.5758555640846,2134224.0,252386.0,10000,21027.992963790894,34.046761989593506,21.62299990653992,True,3380.0,2611.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,477.255366549022,4900.486440372467,2605.7788328916645,2124556.0,248888.0,10000,20289.98899459839,30.038296937942505,21.218542098999023,True,3262.0,2558.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,470.60748116289966,4883.36118376255,2515.725688217958,2132309.0,256610.0,10000,20391.888856887817,29.039922952651978,21.36318588256836,True,3388.0,2675.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,466.5312763635301,4842.916028141975,2615.777063797308,2133810.0,253758.0,10000,20656.327962875366,30.03738498687744,21.622514963150024,True,3351.0,2631.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,478.2026865563892,4890.895524024963,2612.864051047821,2130724.0,253934.0,10000,20254.01282310486,25.03266310691833,21.251189947128296,True,3361.0,2635.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,478.0360574676226,4881.407263445854,2620.3050524539062,2129580.0,251736.0,10000,20241.6729927063,26.034077167510983,20.583334922790527,True,3281.0,2600.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,477.66781256115615,4884.719215345383,2600.4151577884,2127526.0,249116.0,10000,20202.091932296757,32.0430588722229,20.44805598258972,True,3302.0,2562.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,243.57255763647817,4955.775051522255,3566.307940986284,2140226.0,250160.0,10000,40273.71501922608,49.063628911972046,8.379592895507812,False,3292.0,2576.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,243.88946497832492,5044.838408517838,3577.808128780352,2143244.0,251756.0,10000,40362.53619194031,51.06734991073608,8.057382106781006,False,3357.0,2600.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,478.0380679006024,4906.104044675827,2626.849192684557,2128735.0,247806.0,10000,20722.033977508545,32.042957067489624,21.62730097770691,True,3263.0,2541.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,477.7958698235726,4866.163229179382,2619.10041163646,2132907.0,251540.0,10000,20236.944913864136,25.03373003005981,20.822917938232425,True,3345.0,2598.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,477.8069897868241,4902.562510418892,2606.073365933428,2120529.0,244982.0,10000,20258.421897888184,25.0294771194458,20.787049055099487,True,3211.0,2499.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,464.3567893496806,4591.134590911865,2381.204439414368,2147610.0,273956.0,10000,20946.49600982666,30.0383141040802,21.62399005889893,True,3625.0,2938.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,477.7766954982219,4896.989395403862,2603.78704812311,2128573.0,248504.0,10000,20297.66297340393,29.03844809532165,20.61915898323059,True,3302.0,2552.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,472.34571786069296,5148.375134062767,2526.300681715445,2132719.0,249072.0,10000,20622.520923614506,29.03795313835144,21.59517288208008,True,3318.0,2560.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,466.8036978634951,4856.471577501297,2627.1647717811943,2129845.0,252728.0,10000,20654.577016830444,24.0322699546814,21.26953101158142,True,3340.0,2616.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,478.60598047972286,4891.805595779419,2599.442694961412,2129795.0,251066.0,10000,20230.175971984863,32.07078003883362,20.69135308265686,True,3313.0,2591.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.6,64,476.7663877732403,4865.373508358001,2582.7113032087645,2143292.0,271976.0,10000,20226.076126098636,32.04150700569153,20.65109395980835,True,3518.0,2908.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1145.2173412547286,5113.479203057289,2250.136959239608,839774.0,95272.0,10000,7619.301080703735,20.247387170791622,-4466564107.979248,False,1072.0,838.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1194.3010966215231,4724.496197319031,2258.61420888915,840920.0,98002.0,10000,7285.024881362915,15.019649028778076,1556968087.840258,False,1089.0,879.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1191.7543170543652,4751.581524801254,2241.92238239824,838586.0,94678.0,10000,7257.941007614136,19.025575160980225,-7115054603.067215,False,1054.0,829.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1192.6229023414433,4792.919310855866,2267.761761142223,838280.0,94702.0,10000,7343.751192092895,15.020741939544678,-4122448366.342293,False,1049.0,829.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1191.9532222108392,5287.439529943466,2319.404107472384,839666.0,98068.0,10000,7865.332841873169,12.0588641166687,0.0,0,1070.0,880.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1156.8666103426915,5072.026243591308,2282.419284398793,840062.0,95296.0,10000,7606.853008270264,12.26220989227295,0.0,0,1076.0,838.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1194.0359692495108,5158.33654191494,2302.588322677701,838784.0,96394.0,10000,7740.947961807251,16.021260023117065,-16383218.552443027,False,1057.0,855.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1191.1145658692144,4851.794842123985,2284.507890200513,840038.0,97318.0,10000,7429.359912872314,16.01751399040222,888503044.172014,False,1076.0,869.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1193.5817729084713,4731.444142055511,2257.6990807471507,838850.0,96064.0,10000,7279.75606918335,19.033059120178223,-2768465821.735249,False,1058.0,850.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1194.505207240888,4791.270457029343,2273.614037941609,840698.0,95998.0,10000,7368.328094482422,18.02381181716919,-977715915.173389,False,1086.0,849.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1190.6846945709167,4813.986089015007,2266.880782742048,839336.0,95230.0,10000,7396.0278034210205,12.016343116760254,0.0,0,1065.0,837.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1193.3070172348955,4795.49353916645,2263.885894119998,841184.0,97540.0,10000,7356.222867965698,13.027496099472046,0.0,0,1093.0,872.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1130.9013795511505,5202.071628284454,2293.025683640398,839378.0,96988.0,10000,7758.321046829224,18.358279943466187,927566338.447247,False,1066.0,864.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1194.2137731441871,4813.868559336663,2259.9390306244413,840302.0,96064.0,10000,7379.325866699219,19.02397394180298,-1319190626.885518,False,1080.0,850.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1193.1916989804072,4948.058844780922,2264.3786740490914,838280.0,95098.0,10000,7495.057106018066,12.058099031448364,0.0,0,1049.0,835.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1194.675358396569,5378.03473265171,2329.510310291258,838850.0,95536.0,10000,7961.9300365448,19.27070713043213,1506518030.892887,False,1058.0,842.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1194.1735841527284,4674.935803937912,2266.0231901547986,838058.0,94282.0,10000,7245.704889297485,19.025490045547485,1475998359.632004,False,1046.0,823.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1143.9213279173102,5060.444247317314,2289.604729946797,839642.0,95338.0,10000,7617.05207824707,17.023431062698364,0.0,0,1070.0,839.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1195.1409444616313,4824.08001627922,2276.055092552143,839444.0,95338.0,10000,7399.394989013672,15.019752979278564,-6064193438.5467415,False,1067.0,839.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,1193.4588625994768,4873.707538723946,2277.089024086625,839378.0,95470.0,10000,7439.686775207519,16.020646810531616,1556969714.580308,False,1066.0,841.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,328.97905346722985,2.7726492643356324,0.9442665443032976,101332564.0,726058.0,10000,39.7939682006836,35.039865016937256,0.0,0,10025.0,10395.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,332.91011676710207,2.7508677005767823,0.8610867709477447,101336731.0,713098.0,10000,37.856101989746094,38.04267406463623,0.0,0,10029.0,10199.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,334.69761536056546,1.5263866662979126,1.5451277184690202,101220915.0,1020406.0,10000,40.00592231750488,37.04226803779602,0.0,0,10028.0,14855.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,335.4518131243983,2.393686842918396,1.1767375775725086,101288108.0,802198.0,10000,37.57405281066895,40.04522085189819,0.0,0,10030.0,11549.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,330.40054389094047,2.7907198429107667,5.99861538352713,101323526.0,714904.0,10000,597.9228019714355,35.19465708732605,0.0,0,10032.0,10226.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,329.071008863137,2.871902823448181,0.7436869518501645,101358649.0,700108.0,10000,38.986921310424805,40.04379105567932,0.0,0,10024.0,10002.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,320.6286079045032,1.977668046951294,7.189735540049605,101300845.0,929482.0,10000,500.9000301361084,36.26142001152039,0.0,0,10036.0,13477.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,336.49046658586985,2.028557538986206,1.4383357643173438,101350978.0,894070.0,10000,39.05797004699707,40.04726982116699,0.0,0,10027.0,12941.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,331.4286915370831,2.660497808456421,0.909994414211085,101322415.0,744286.0,10000,38.95401954650879,36.04189896583557,0.0,0,10028.0,10671.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.6,64,334.97777343170605,2.734767270088196,1.2310690559079382,101367283.0,729742.0,10000,39.68000411987305,40.04489493370056,0.0,0,10028.0,10451.0
